I,Q,label
-1.546914163007744314e+00,-1.578260144743542925e+00,0.000000000000000000e+00
-2.227692503485403930e-01,-3.675336997213327628e-01,0.000000000000000000e+00
-1.322369502837230204e+00,-1.471557241071895783e+00,0.000000000000000000e+00
6.919921884178051874e-01,-1.035244532085644265e+00,1.000000000000000000e+00
3.003933069364456698e-01,-9.632945892634028340e-01,1.000000000000000000e+00
-9.421147404327272490e-01,-1.182551246934588240e+00,0.000000000000000000e+00
9.783371908991185251e-01,-1.172113976589978845e+00,1.000000000000000000e+00
4.870021216339844305e-01,-1.230130013458363036e+00,1.000000000000000000e+00
6.610135872946010238e-01,-1.360330626436511592e+00,1.000000000000000000e+00
5.757970355637175297e-01,-3.760015262430892458e-01,1.000000000000000000e+00
9.856547908678880976e-01,-1.323065270510027869e+00,1.000000000000000000e+00
-3.567178646419013610e-01,-1.342234856373453633e+00,0.000000000000000000e+00
-1.186327481039485265e-01,-9.905040153964016492e-01,0.000000000000000000e+00
-7.588461388993836820e-01,-9.514666485903098270e-01,0.000000000000000000e+00
-8.024300913698090287e-02,-1.738708845950350357e+00,1.000000000000000000e+00
1.082325636977410355e-01,-1.103853564113594254e+00,1.000000000000000000e+00
1.610624328452767706e-01,-5.967503839913246289e-02,0.000000000000000000e+00
1.024220617617647378e+00,-9.249028740232192458e-01,1.000000000000000000e+00
-1.605723933973638662e+00,-1.446662011362459532e+00,0.000000000000000000e+00
-1.099086942851388748e+00,-1.485748910621006669e+00,0.000000000000000000e+00
-7.892669761896640157e-01,-1.411370400344012399e+00,0.000000000000000000e+00
-2.844548382906251227e-01,-8.013699834366807551e-01,1.000000000000000000e+00
1.688235540273654856e-01,-1.055701679439873031e+00,1.000000000000000000e+00
3.318462679777175461e-01,-1.635017407288660296e+00,0.000000000000000000e+00
-1.970338828270433940e+00,-1.318327222435504043e+00,0.000000000000000000e+00
-1.547152493979836452e-01,-1.961513843851516725e-01,0.000000000000000000e+00
-1.319969864123477610e+00,-9.269754998771877474e-01,0.000000000000000000e+00
4.725398385072420715e-01,-1.228299288647515475e+00,1.000000000000000000e+00
2.027366740405786238e+00,-1.926810275693024321e+00,1.000000000000000000e+00
-5.783252361499824357e-01,-9.414785256127320423e-01,0.000000000000000000e+00
-1.623019044275956224e-01,-1.126333534760000976e+00,0.000000000000000000e+00
8.592203366493198491e-01,-1.371149395206343158e+00,1.000000000000000000e+00
8.397585375198224344e-01,-1.346921249244152907e+00,1.000000000000000000e+00
-3.944091219692437700e-01,-1.360130279517265617e+00,0.000000000000000000e+00
-5.166448699461759775e-01,-1.189956518337937696e+00,0.000000000000000000e+00
-1.421699415111851161e-01,-1.201021973289691624e+00,0.000000000000000000e+00
-1.813211672061719737e-01,-5.443643611384518799e-01,1.000000000000000000e+00
2.523289164659592854e-01,-1.502208280819857578e+00,1.000000000000000000e+00
4.073644198755226875e-01,-4.881060649100390503e-01,1.000000000000000000e+00
-1.773032173886616825e+00,3.935491553345482618e-01,0.000000000000000000e+00
-1.771666623642432770e-01,-1.063705654430868730e+00,0.000000000000000000e+00
6.777480665891255640e-01,-1.032548074066619304e+00,1.000000000000000000e+00
9.657562810869378955e-01,-8.527173185204192096e-01,1.000000000000000000e+00
-4.273928338955449435e-01,-1.130534770867824168e+00,0.000000000000000000e+00
6.065258567436057069e-01,-1.250961753322203496e+00,1.000000000000000000e+00
6.077409267209282762e-01,-6.084400630619154482e-01,1.000000000000000000e+00
-4.084167057568382497e-01,-2.645519428827588726e+00,0.000000000000000000e+00
1.033145455162149284e+00,-1.077957014136060376e+00,1.000000000000000000e+00
-7.145494451202178965e-01,-1.369584338039891547e+00,0.000000000000000000e+00
-1.431387069042624471e-01,-7.015618804340196801e-01,0.000000000000000000e+00
-1.091633900809073854e+00,-9.717989679331811015e-01,0.000000000000000000e+00
-1.191023434167912232e+00,-1.865134193889913750e+00,0.000000000000000000e+00
-1.018553679192251815e+00,-7.441283753040692783e-01,0.000000000000000000e+00
-2.286325442092258520e-01,-9.187824014468021216e-01,0.000000000000000000e+00
-3.426471734732706165e-01,-9.172359679379693542e-01,0.000000000000000000e+00
3.844542692857926269e-01,-9.593638391584773384e-01,1.000000000000000000e+00
-3.049903042834280487e-01,-7.981794465886614676e-01,0.000000000000000000e+00
-1.107383811599477186e-01,-8.211731878949166674e-01,0.000000000000000000e+00
8.809191706680601364e-01,-6.402499923372340085e-01,1.000000000000000000e+00
6.919344372727387338e-01,-1.616262437109306616e+00,1.000000000000000000e+00
6.236615849253868138e-01,-1.547776433898672366e+00,1.000000000000000000e+00
-1.042784204384459956e+00,-1.247584446853207574e+00,0.000000000000000000e+00
3.089851063972881007e-01,-1.329305876314967882e+00,1.000000000000000000e+00
-1.652002400374162017e+00,-1.068678257808979293e+00,0.000000000000000000e+00
-7.045923292161571094e-01,-1.583869427029543919e+00,0.000000000000000000e+00
-3.755722326810666534e-01,-7.065400426821694113e-01,0.000000000000000000e+00
-1.508974999081756252e+00,-1.556687500778555666e+00,0.000000000000000000e+00
3.206238920036196260e-01,-1.645276662049879990e+00,1.000000000000000000e+00
1.119932487863142923e+00,-1.272238180881849479e+00,1.000000000000000000e+00
-8.374524875525746204e-01,-2.177256293698825118e+00,0.000000000000000000e+00
-3.874860517926559944e-01,-1.794954308922184882e+00,0.000000000000000000e+00
-6.752287517641050174e-01,-1.036636642516352680e+00,0.000000000000000000e+00
1.385524364816594245e+00,-1.829735311055003866e+00,1.000000000000000000e+00
-2.214951144807681960e+00,-1.083400339118601119e+00,0.000000000000000000e+00
1.950605238581576417e-01,-5.558519350257299374e-01,0.000000000000000000e+00
8.100247745345816597e-01,-1.421143204311471342e+00,1.000000000000000000e+00
1.108756365215923800e+00,-1.662098211347682097e+00,1.000000000000000000e+00
-4.670161822191595258e-01,-9.225900319121351778e-01,0.000000000000000000e+00
1.235300020646708630e+00,2.045049079600911313e-01,1.000000000000000000e+00
9.014030504866522575e-01,-1.429806924349197095e+00,1.000000000000000000e+00
-7.179822229932664168e-01,-2.059863063940007954e+00,0.000000000000000000e+00
3.578385013527396463e-01,-1.379966330551999798e+00,1.000000000000000000e+00
-9.672392658645654340e-01,-1.099147675478587605e+00,0.000000000000000000e+00
2.939851007061684562e-01,-6.148097778332120011e-01,1.000000000000000000e+00
-7.050915344381706307e-01,-1.179975272064755831e+00,0.000000000000000000e+00
-8.691424251537280821e-01,-1.097729769565959135e+00,0.000000000000000000e+00
-2.926459345634518372e-01,-1.608890219350898709e+00,0.000000000000000000e+00
3.761368223596404103e-01,-1.327188125883780101e+00,1.000000000000000000e+00
-1.378130528633876750e+00,-1.584954041356197552e+00,0.000000000000000000e+00
4.670846301249392263e-01,-7.381305211390839505e-01,1.000000000000000000e+00
-5.739144023963067553e-01,-1.078530155811676439e+00,0.000000000000000000e+00
-2.797460858132830852e-01,-1.244011005695146999e+00,0.000000000000000000e+00
9.004274918617135581e-01,-1.226935987961695895e+00,1.000000000000000000e+00
-5.725138921974549655e-01,-1.466704440301239698e+00,0.000000000000000000e+00
-1.924603646035483617e+00,-1.242464692588600705e+00,0.000000000000000000e+00
1.416569134947238684e+00,-7.122174103746514717e-01,1.000000000000000000e+00
-2.224963246016838370e-01,-5.572597505923396755e-01,0.000000000000000000e+00
-6.608662714165505214e-01,-1.076667257792650823e+00,0.000000000000000000e+00
-1.014021014614444383e+00,-1.333361539508973515e+00,0.000000000000000000e+00
-3.973094920116984063e-01,-5.733828929110404982e-01,0.000000000000000000e+00
6.354719290567689693e-01,-1.400419743921153426e+00,1.000000000000000000e+00
7.054590463255674404e-01,-8.747217370308902895e-01,1.000000000000000000e+00
-1.427122474964040100e+00,-2.323415588064067450e+00,0.000000000000000000e+00
4.299266421514769676e-01,-1.785681324452526919e+00,1.000000000000000000e+00
-9.592651657209245730e-01,-1.249215270904184383e+00,0.000000000000000000e+00
4.785708623857620747e-01,-4.490913442600750205e-01,1.000000000000000000e+00
-5.418226845961091609e-01,-1.025087931690034537e+00,0.000000000000000000e+00
-3.940914948755682157e-01,-1.744741670385833165e+00,0.000000000000000000e+00
-1.856391731871348538e-01,-1.213207254763178478e+00,0.000000000000000000e+00
-3.699547582766629095e-01,-1.711253728015526221e+00,0.000000000000000000e+00
-1.482074449905301350e+00,-7.663802824829342164e-01,0.000000000000000000e+00
-5.169903038485108571e-01,-1.626350888674203743e+00,0.000000000000000000e+00
2.703635262599215494e-01,-6.126077192880630129e-01,1.000000000000000000e+00
-1.299901013330932997e+00,-3.539886348674669003e-01,0.000000000000000000e+00
2.548846995733343723e-01,-8.561291486912562254e-01,1.000000000000000000e+00
-8.695043047717614382e-01,-8.737313959542770680e-01,0.000000000000000000e+00
4.331380658401724482e-01,-1.256721564531594781e+00,1.000000000000000000e+00
7.256546545951293448e-01,-1.676418839386184079e+00,1.000000000000000000e+00
1.075607239607331733e+00,-1.431931894731240273e+00,1.000000000000000000e+00
-8.194950245672785183e-01,-1.672499798799704784e+00,0.000000000000000000e+00
-1.986361896294924545e+00,-1.270838992795533029e+00,0.000000000000000000e+00
1.911502777703726785e+00,-7.830229675464357442e-01,1.000000000000000000e+00
-7.148252567644665101e-01,-1.306770526099582330e+00,0.000000000000000000e+00
7.164280133032919773e-01,-9.017655539078427429e-01,1.000000000000000000e+00
-1.295601474551691723e+00,-6.181642641610125555e-01,0.000000000000000000e+00
1.062885724617890659e+00,-8.162322486414804734e-01,1.000000000000000000e+00
9.244329363021324131e-01,-1.165516782648452709e+00,1.000000000000000000e+00
-3.687644489138592330e-01,-8.794180446247595873e-01,0.000000000000000000e+00
5.281747114267568710e-01,-1.462125997943898081e+00,1.000000000000000000e+00
-6.542669192662757816e-01,-4.008150357478549308e-01,0.000000000000000000e+00
8.564152907031830075e-02,-1.909087744371667839e+00,1.000000000000000000e+00
7.875754875155270840e-01,-1.149881260567438668e+00,1.000000000000000000e+00
-6.185242347120650797e-01,-1.053348512541198545e+00,0.000000000000000000e+00
-8.167961942146717558e-01,-4.303933921944075314e-01,0.000000000000000000e+00
-1.505647056135527073e+00,-1.589573623885571552e+00,0.000000000000000000e+00
6.535676868227450198e-01,-1.996919517072531347e+00,1.000000000000000000e+00
-7.931222691133047453e-01,-3.445900286314395045e-01,0.000000000000000000e+00
7.156383110452496643e-01,-1.059974658636106071e+00,1.000000000000000000e+00
7.511268431097861686e-02,-1.483505815515186566e+00,1.000000000000000000e+00
-8.927932570592376216e-01,-1.334182659873565546e+00,0.000000000000000000e+00
-6.437316939538484384e-02,-8.964795811328862829e-01,0.000000000000000000e+00
1.494660884287527525e-01,-1.052072722279445260e+00,1.000000000000000000e+00
9.543059411456613628e-01,-6.052505922348144773e-01,1.000000000000000000e+00
8.507527638691758654e-02,-1.682872207409382925e+00,0.000000000000000000e+00
-1.110623822502438296e+00,-1.804114040952756737e+00,0.000000000000000000e+00
-8.222049964507598396e-01,-9.421459242722813876e-01,0.000000000000000000e+00
-2.115278086027182480e-01,-1.213300623316710070e+00,0.000000000000000000e+00
-8.651188285246911303e-01,-1.099446115371078392e+00,0.000000000000000000e+00
2.876236160822572274e-01,-1.305557506480610197e-01,1.000000000000000000e+00
-9.863544666176060627e-02,-1.082954822047585530e+00,1.000000000000000000e+00
1.716998176512088303e+00,-1.171925189215448748e+00,1.000000000000000000e+00
6.101755493965215216e-01,-1.354047822900661391e+00,1.000000000000000000e+00
-7.953909077784730997e-01,-4.889008741571835293e-01,0.000000000000000000e+00
-1.811126022562022708e+00,-4.086082608472858535e-01,0.000000000000000000e+00
-1.417173643122341620e+00,-1.308651276112656081e+00,0.000000000000000000e+00
4.905728567479378244e-01,-8.810484766100878939e-01,1.000000000000000000e+00
-9.386710904460504601e-02,-9.442387784544763463e-01,1.000000000000000000e+00
3.069597447461570594e-01,-1.856912113791853836e+00,0.000000000000000000e+00
-6.103419830920713274e-01,-1.506316200393753135e+00,0.000000000000000000e+00
9.181386699937865714e-01,-1.165751222787571706e+00,1.000000000000000000e+00
3.844516123751139380e-01,-9.313889690599107540e-01,1.000000000000000000e+00
1.969789879961023615e-01,-1.270777007359098043e+00,0.000000000000000000e+00
-3.453160958231782374e-01,-1.821961590431030453e+00,0.000000000000000000e+00
2.269768784882643664e-01,-9.391219725552590880e-01,1.000000000000000000e+00
3.686294737071327265e-02,-9.975184371026186714e-01,0.000000000000000000e+00
-8.617240821588463273e-01,-1.175679408783771640e+00,0.000000000000000000e+00
-1.330398933882127821e+00,-8.730674483177651712e-01,0.000000000000000000e+00
1.146361598058973197e+00,-1.401370277911987872e+00,1.000000000000000000e+00
4.701739930175179993e-01,-1.042385996669423553e+00,1.000000000000000000e+00
4.868351988769710204e-01,-1.208391418808358875e+00,1.000000000000000000e+00
1.755055961480526339e+00,-1.298837961868446023e+00,1.000000000000000000e+00
5.260249908866576618e-01,-1.499096014313027414e+00,1.000000000000000000e+00
1.077291052647237013e+00,-1.265937198104499117e+00,1.000000000000000000e+00
3.805085477365557356e-01,-5.146730953589416790e-01,1.000000000000000000e+00
4.606435359549410080e-03,-1.475536894364801288e+00,0.000000000000000000e+00
-1.638465042577577302e+00,-6.715682665769875381e-01,0.000000000000000000e+00
-1.047509979777271116e+00,-7.800123119140642824e-01,0.000000000000000000e+00
-1.690246975753186831e+00,-7.290264423457939458e-01,0.000000000000000000e+00
-1.310781031537659791e+00,-8.099430519621864111e-01,0.000000000000000000e+00
-6.980585329790521820e-01,-1.652294821193771135e+00,0.000000000000000000e+00
-9.087132233606594056e-01,-8.321658830170981513e-01,0.000000000000000000e+00
7.581422934548858183e-01,-8.831186212592055940e-01,1.000000000000000000e+00
1.693415359155011402e+00,-1.957445917350973286e+00,1.000000000000000000e+00
1.034112205870427736e-01,-1.123147142733842196e+00,0.000000000000000000e+00
-1.154587091058833170e+00,-1.840481924364943511e+00,0.000000000000000000e+00
6.106348715087519530e-01,-7.145000555332180481e-01,1.000000000000000000e+00
-7.689696270860363336e-01,-4.197476463717748629e-01,0.000000000000000000e+00
-1.430782911923048628e+00,-1.181369585418475809e+00,0.000000000000000000e+00
7.899834469070921017e-02,-9.935091701829638078e-01,1.000000000000000000e+00
-2.617513718486190188e-01,-1.385706008335975348e+00,0.000000000000000000e+00
-5.969118614162983727e-01,-1.075851038097200396e+00,1.000000000000000000e+00
-4.868257910305144320e-01,-9.731777340145997268e-01,0.000000000000000000e+00
1.323086162808345900e+00,-1.710851951319972031e+00,1.000000000000000000e+00
1.045303119622493337e+00,-5.790713552564602518e-01,1.000000000000000000e+00
-1.840987251059896801e-01,-1.015499198535959158e+00,1.000000000000000000e+00
-9.572849824011049336e-01,-1.216086448046271640e+00,0.000000000000000000e+00
8.790333086664369189e-01,-1.418939393552223871e+00,1.000000000000000000e+00
-1.043049106478075139e+00,-1.158248902751436216e+00,0.000000000000000000e+00
-1.248818036328670500e+00,-1.718237675938041331e+00,0.000000000000000000e+00
-3.655084254190175130e-01,-1.749722129074776644e+00,0.000000000000000000e+00
-3.720388164426632338e-01,-9.440294650684730726e-01,0.000000000000000000e+00
-1.577082974980296148e-01,-1.514107437663275268e+00,1.000000000000000000e+00
1.302249768420955078e+00,-1.665907877065288645e+00,1.000000000000000000e+00
-9.373971980519629765e-01,-9.442946648695003109e-01,0.000000000000000000e+00
-3.134998122559714551e-01,-1.301094554517696400e+00,0.000000000000000000e+00
4.064399695514479549e-01,-4.641401806461938895e-01,1.000000000000000000e+00
1.642547650015202532e-01,-6.858960861045508839e-01,0.000000000000000000e+00
7.478541381797807475e-01,-1.579457972315911007e+00,1.000000000000000000e+00
-1.120417270175551927e+00,-9.140680588625698100e-01,0.000000000000000000e+00
-4.959959564529273224e-01,-4.745258150222338989e-01,0.000000000000000000e+00
1.030420113165338325e+00,-1.926865262375356824e+00,1.000000000000000000e+00
-1.792212580358099050e-01,-1.674355425152655119e+00,0.000000000000000000e+00
5.132094309210929461e-01,-1.050225008369600532e+00,1.000000000000000000e+00
2.926386779947129924e-01,3.796341665072318072e-01,0.000000000000000000e+00
-4.018335373291778145e-01,-1.266923420855642579e+00,0.000000000000000000e+00
-4.379422426569940519e-01,-7.314973985585305760e-01,0.000000000000000000e+00
5.448612541186729219e-01,-2.777194335392866309e-01,1.000000000000000000e+00
-5.901596873015682032e-01,-9.264535669497514503e-01,0.000000000000000000e+00
-3.722329408700384978e-01,-9.645318061882207639e-01,0.000000000000000000e+00
-2.857248166624630770e-01,-1.483951704768910140e+00,0.000000000000000000e+00
-9.843459438702844011e-01,-1.725402227981295944e+00,0.000000000000000000e+00
9.249456822073819362e-01,-7.858568597393906785e-01,1.000000000000000000e+00
9.340814999732116597e-01,-3.380788948216790768e-01,1.000000000000000000e+00
-7.079930763117924242e-01,-8.409542836991923398e-01,0.000000000000000000e+00
1.593446288276115785e-01,-1.368874962732648193e+00,1.000000000000000000e+00
-3.574261881143804276e-01,-7.507740561238765986e-01,0.000000000000000000e+00
-8.521785407293602788e-01,-1.211124737424482012e+00,0.000000000000000000e+00
-1.464131940237674012e+00,-1.353839711898753295e+00,0.000000000000000000e+00
1.150386648657161892e+00,-8.877226034421645817e-01,1.000000000000000000e+00
9.555279275878736378e-01,-1.150438267904967615e+00,1.000000000000000000e+00
7.087266462113569476e-01,-1.505485681232171302e+00,1.000000000000000000e+00
1.054609276998536238e+00,-9.648386393007528650e-01,1.000000000000000000e+00
9.512044908936683196e-01,-1.438342532829237852e+00,1.000000000000000000e+00
-3.714763930383534474e-01,-6.267487556185998843e-01,1.000000000000000000e+00
4.657763388930666881e-01,-1.606712993517008137e+00,1.000000000000000000e+00
1.051934522854265586e+00,-1.371331431455012462e+00,1.000000000000000000e+00
1.235163258920579654e+00,-8.668221367070989558e-01,1.000000000000000000e+00
-3.634104052970303922e-01,-1.858302967095715630e+00,0.000000000000000000e+00
1.311167059590468975e+00,-1.044699845878519717e+00,1.000000000000000000e+00
5.205564972741671959e-01,-1.103630877824322232e+00,1.000000000000000000e+00
-1.829225495518912448e-01,-9.709987057551122680e-01,1.000000000000000000e+00
1.905093128062329555e-01,-1.851660254417214935e+00,1.000000000000000000e+00
-5.598452621167682164e-02,-6.189809240004850999e-01,1.000000000000000000e+00
3.905633700508743811e-01,-4.084612565371981141e-01,1.000000000000000000e+00
4.372943353711198355e-01,-2.029004090291921081e+00,1.000000000000000000e+00
1.469328469229391754e-01,-5.574193014919783806e-01,1.000000000000000000e+00
6.272459779289349946e-01,-1.449468759740748069e+00,1.000000000000000000e+00
7.852041798236626402e-01,-9.244337434116751684e-01,1.000000000000000000e+00
1.263894474848499261e+00,-4.510754965489846002e-01,1.000000000000000000e+00
-8.850793897918121100e-01,-1.838348954536467739e+00,0.000000000000000000e+00
-9.119276474589071979e-01,-1.045184858204005529e+00,0.000000000000000000e+00
2.233156037919633019e-01,-1.653900568942969107e+00,1.000000000000000000e+00
8.770890076722114292e-01,-1.199651287280673273e+00,1.000000000000000000e+00
-6.887965691914759159e-01,-1.554572778845483283e+00,0.000000000000000000e+00
